Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.jcat.2020.03.027,C2(+) yield,≈25%,Lanthanum-Manganese-Sodium-Tungsten/Silicon Dioxide (2 weight percent Lanthanum),reaction operating temperature,
10.1016/j.jcat.2020.03.027,C2(+) yield,≈25%,Lanthanum-Manganese-Sodium-Tungsten/Silicon Dioxide (10 weight percent Lanthanum),reaction operating temperature,
10.1016/j.jcat.2020.03.027,C2(+) yield,27%,5% Lanthanum-10% Sodium Tungstate-5% Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2021.02.017,CH4 conversion,~25%,La2O3,reaction operating temperature,
10.1016/j.jcat.2021.04.007,C2(+) yield,25–27%,Manganese/Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.04.007,C2(+) yield,~ 25%,Magnesium/Aluminum-promoted Strontium Titanate,reaction operating temperature,850–900 °C
10.1016/j.jcat.2021.04.007,C2(+) yield,28.20%,NaCl/PbTiO3,reaction operating temperature,750 °C
10.1016/j.jcat.2021.04.007,C2(+) yield,18.50%,Sr2SnO4,reaction operating temperature,800 °C
10.1016/j.jcat.2021.04.007,C2(+) yield,15.30%,Sr3Sn2O7,reaction operating temperature,800 °C
10.1016/j.jcat.2021.04.007,C2(+) yield,12.80%,SrSnO3,reaction operating temperature,800 °C
10.1016/j.jcat.2021.04.007,C2(+) selectivity,~ 66%,Magnesium/Aluminum-promoted Strontium Titanate,reaction operating temperature,850–900 °C
10.1016/j.jcat.2021.06.021,C2(+) yield,14–27%,Mn-Na2WO4/SiO2,reaction operating temperature,
10.1016/j.jcat.2021.06.021,C2(+) selectivity,37.70%,Mn-Na2WO4/SiO2,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,48.10%,Sodium Tungstate on Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,45.10%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,54.70%,Sodium tungstate on silicon dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,51.60%,Mn-Na2WO4/SiO2,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,42.20%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,42.20%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,49.30%,Sodium tungstate on silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.021,C2(+) selectivity,48.20%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,0.60%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,650 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,0.60%,Sodium Tungstate on Silicon Dioxide,reaction operating temperature,650 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,1.80%,Mn-Na2WO4/SiO2,reaction operating temperature,650 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,1.40%,Sodium Tungstate on Silicon Dioxide,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,1.90%,Mn-Na2WO4/SiO2,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,1.80%,Tungsten trioxide on Silicon dioxide,reaction operating temperature,700 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,4.90%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,5.30%,Sodium Tungstate/Silicon Dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,9.50%,Mn-Na2WO4/SiO2,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,4.90%,Tungsten trioxide/Silicon dioxide,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,22.70%,Sodium tungstate on silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.021,CH4 conversion,35.80%,Mn-Na2WO4/SiO2,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.027,C2(+) yield,16–18%,Mn2O3-Na2WO4/Ce0.15Zr0.85O2,reaction operating temperature,660–700 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,67%,Cerium Zirconium Oxide - Manganese(III) Oxide - Sodium Tungstate,reaction operating temperature,660 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,60–80%,Mn2O3-Na2WO4/SiO2,reaction operating temperature,800–900 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75.40%,Sodium-Manganese-Zirconium-Sulfur-Phosphorus-Tungsten/silicon dioxide,reaction operating temperature,796 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,70.70%,Germanium-doped Manganese Oxide-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,770 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,68%,Manganese-Tungsten-Sodium/Cerium-Zirconium Oxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,76%,Manganese(III) oxide-Sodium tungstate-Cerium-Zirconium dioxide,reaction operating temperature,> 700 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75%,Cerium-promoted Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,62%,Cerium-promoted Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,75.40%,Sodium-Manganese-Zirconium-Sulfur-Phosphorus-Tungsten/silicon dioxide,reaction operating temperature,796 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,36.1–55.6%,Platinum/Iridium/Rhodium-doped Manganese-Tungsten-Sodium/Mesoporous Cellular Foam-17,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.027,C2(+) selectivity,2.50%,Ce0.15Zr0.85O2,reaction operating temperature,600–700 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,25%,Cerium Zirconium Oxide - Manganese(III) Oxide - Sodium Tungstate,reaction operating temperature,660 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,48%,Single-atom iron catalyst embedded in a silica matrix,reaction operating temperature,1090 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,20–30%,Mn2O3-Na2WO4/SiO2,reaction operating temperature,800–900 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,>720 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,22%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,650 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,34%,Cerium/Manganese(III) Oxide-Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,>720 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Cerium/Manganese(III) Oxide-Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,<10%,Cerium/Manganese(III) Oxide-Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,<800 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,27.50%,Sodium-Manganese-Zirconium-Sulfur-Phosphorus-Tungsten/silicon dioxide,reaction operating temperature,796 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,23.20%,Germanium-doped Manganese Oxide-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,770 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,5%,Mn2O3-Na2WO4/Ce0.5Zr0.5O2,reaction operating temperature,600 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,23%,Mn2O3-Na2WO4/Ce0.5Zr0.5O2,reaction operating temperature,640 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,2.50%,Mn2O3-Na2WO4/Ce0.15Zr0.85O2,reaction operating temperature,600 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,24%,Manganese-Tungsten-Sodium/Cerium-Zirconium Oxide,reaction operating temperature,800 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,20%,Manganese(III) oxide-Sodium tungstate-Cerium-Zirconium dioxide,reaction operating temperature,> 700 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,> 720 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,22%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,650 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,34%,Cerium-promoted Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Cerium-promoted Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,840 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,26%,Titanium dioxide-modified Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,>720 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,<15%,Cerium-promoted Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,<800 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,27.50%,Sodium-Manganese-Zirconium-Sulfur-Phosphorus-Tungsten/silicon dioxide,reaction operating temperature,796 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,12–14%,Iron/Germanium/Niobium-doped Manganese-Tungsten-Sodium/Silicon dioxide,reaction operating temperature,770 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,9.5–14.4%,Platinum/Iridium/Rhodium-doped Manganese-Tungsten-Sodium/Mesoporous Cellular Foam-17,reaction operating temperature,750 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,20%,Na2WO4/Ce0.5Zr0.5O2,reaction operating temperature,640 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,18%,Na2WO4/Ce0.15Zr0.85O2,reaction operating temperature,660 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,21%,Na2WO4/Ce0.75Zr0.25O2,reaction operating temperature,620 °C
10.1016/j.jcat.2021.06.027,CH4 conversion,25%,Mn2O3-Na2WO4/Ce0.15Zr0.85O2,reaction operating temperature,660 °C
10.1016/j.jcat.2023.02.004,CH4 conversion,>5%,Manganese oxide-potassium tungstate/silicon dioxide,reaction operating temperature,
10.1016/j.jcat.2023.02.004,CH4 conversion,>5%,Manganese oxide-Rubidium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jcat.2023.115176,C2(+) selectivity,~76%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2023.115176,C2(+) selectivity,76%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2023.115176,CH4 conversion,about 24 %,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2023.115176,CH4 conversion,14.30%,11 weight percent Manganese-5 Sodium Tungstate/Silicon Dioxide,reaction operating temperature,850 °C
10.1016/j.jcat.2023.115176,CH4 conversion,~24%,Manganese-Sodium Tungstate/Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2024.115414,C2(+) yield,22%,La2O3-based catalysts,reaction operating temperature,
10.1016/j.jcat.2024.115414,C2(+) yield,26.40%,Manganese-Sodium Tungstate on Silicon Dioxide,reaction operating temperature,
10.1016/j.jcat.2024.115414,C2(+) selectivity,55%,La2O3-based catalysts,reaction operating temperature,
10.1016/j.jcat.2024.115414,C2(+) selectivity,80%,Manganese-Sodium Tungstate on Silicon Dioxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,7.40%,Lanthanum Calcium Aluminum Oxide,reaction operating temperature,348 K
10.1016/j.jcou.2017.05.001,C2(+) yield,1.50%,Pr oxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,1.50%,Terbium oxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,2.00%,Lanthanum Calcium Aluminum Oxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,4.50%,Manganese-Strontium Carbonate with a Manganese to Strontium ratio of 0.2,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,7.40%,Lanthanum Calcium Aluminum Oxide,reaction operating temperature,348 K
10.1016/j.jcou.2017.05.001,C2(+) yield,3.20%,Calcium Oxide-Cerium Dioxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) yield,7.40%,La0.7Ca0.3AlO3-δ,reaction operating temperature,348 K
10.1016/j.jcou.2017.05.001,C2(+) selectivity,50%,Pr oxide,reaction operating temperature,
10.1016/j.jcou.2017.05.001,C2(+) selectivity,50%,Terbium oxide,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) yield,18.40%,Strontium doped Samarium Zirconium Oxide,reaction operating temperature,750 °C
10.1016/j.jece.2022.107259,C2(+) yield,< 2%,Cerium oxide,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) yield,< 2%,Samarium-Cerium,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) yield,< 2%,Lanthanum-Samarium-Cerium,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) yield,<1.5%,Cerium oxide,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) selectivity,< 20%,Cerium oxide,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) selectivity,< 20%,Samarium-Cerium,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) selectivity,< 20%,Lanthanum-Samarium-Cerium,reaction operating temperature,650-850 °C
10.1016/j.jece.2022.107259,C2(+) selectivity,≈ 20%,Lanthanum-Samarium-Cerium metal oxide,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) selectivity,<11%,Cerium oxide,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) selectivity,>82%,Lithium/Cerium,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) selectivity,>82%,Lithium/Lanthanum-Samarium-Cerium,reaction operating temperature,
10.1016/j.jece.2022.107259,C2(+) selectivity,68%,Lithium/Cerium,reaction operating temperature,800 °C
10.1016/j.jece.2022.107259,C2(+) selectivity,79%,Lithium/Lanthanum-Samarium-Cerium,reaction operating temperature,800 °C
10.1016/j.jece.2022.107259,C2(+) selectivity,66%,Lithium/Samarium-Cerium,reaction operating temperature,800 °C
10.1016/j.jece.2024.112757,C2(+) yield,24.20%,Manganese oxide - Sodium tungstate / silicalite-1,reaction operating temperature,760 ℃
10.1016/j.jece.2024.112757,C2(+) yield,20.50%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,790 °C
10.1016/j.jece.2024.112757,C2(+) yield,18.20%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,820 °C
10.1016/j.jece.2024.112757,C2(+) yield,11.10%,Manganese oxide-Sodium tungstate/Silicon dioxide nano-spheres,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) yield,16.00%,Manganese oxide-Sodium tungstate/Silicon dioxide nano-spheres,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) yield,24.20%,Manganese oxide - Sodium tungstate / Silicalite-1,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) yield,24.20%,Manganese oxide - Sodium tungstate / Silicalite-1,reaction operating temperature,< 800 °C
10.1016/j.jece.2024.112757,C2(+) selectivity,56.20%,Manganese oxide - Sodium tungstate / Silicalite-1,reaction operating temperature,760 ℃
10.1016/j.jece.2024.112757,C2(+) selectivity,56.20%,Manganese oxide-Sodium tungstate/Silicalite-1,reaction operating temperature,760 °C
10.1016/j.jece.2024.112757,C2(+) selectivity,46.30%,Manganese oxide-Sodium tungstate/Silicon dioxide nano-spheres,reaction operating temperature,760 °C
10.1016/j.jece.2024.112757,C2(+) selectivity,55.4–56.5%,Manganese oxide-Sodium tungstate/Silicalite-1,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) selectivity,44.10%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) selectivity,40.90%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) selectivity,63.60%,Manganese oxide - Sodium tungstate / Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,C2(+) selectivity,62.40%,Manganese oxide - Sodium tungstate / Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,CH4 conversion,43.10%,Manganese oxide - Sodium tungstate / Silicalite-1,reaction operating temperature,760 ℃
10.1016/j.jece.2024.112757,CH4 conversion,43.10%,Manganese oxide-Sodium tungstate/Silicalite-1,reaction operating temperature,760 °C
10.1016/j.jece.2024.112757,CH4 conversion,41.00%,Manganese oxide-Sodium tungstate/Silicon dioxide nano-spheres,reaction operating temperature,760 °C
10.1016/j.jece.2024.112757,CH4 conversion,41.0–43.3%,Manganese oxide-Sodium tungstate/Silicalite-1,reaction operating temperature,
10.1016/j.jece.2024.112757,CH4 conversion,39.30%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,CH4 conversion,27.00%,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jece.2024.112757,CH4 conversion,19.6–21.7 %,Manganese oxide-Sodium tungstate/Silicon dioxide,reaction operating temperature,
10.1016/j.jechem.2015.06.007,C2(+) selectivity,66.90%,Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,C2(+) selectivity,67.00%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,C2(+) selectivity,74.90%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,C2(+) selectivity,74.90%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,
10.1016/j.jechem.2015.06.007,CH4 conversion,33.10%,Na2WO4/Mn/SiO2,reaction operating temperature,
10.1016/j.jechem.2015.06.007,CH4 conversion,37.70%,Na2WO4/Mn/SiO2,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,CH4 conversion,28.70%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,CH4 conversion,28.70%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,CH4 conversion,33.10%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,800 °C
10.1016/j.jechem.2015.06.007,CH4 conversion,26.70%,Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jechem.2015.06.007,CH4 conversion,28.70%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,
10.1016/j.jechem.2015.06.007,CH4 conversion,33.10%,Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jechem.2015.06.007,CH4 conversion,33.10%,Sodium tungstate/Manganese/Silicon dioxide,reaction operating temperature,
10.1016/j.jechem.2018.10.002,C2(+) yield,ca. 25%,Sodium Tungstate/Manganese/Silicon Dioxide,reaction operating temperature,
10.1016/j.jechem.2018.10.002,C2(+) yield,11%,La2O3,reaction operating temperature,775 °C
10.1016/j.jechem.2018.10.002,C2(+) yield,11%,Lanthanum hydroxide,reaction operating temperature,775 °C
10.1016/j.jechem.2021.01.008,C2(+) selectivity,44%,La2O3,reaction operating temperature,760 °C
10.1016/j.jechem.2021.01.008,C2(+) selectivity,~50 mol%,La2O3,reaction operating temperature,HT
10.1016/j.jechem.2021.01.008,CH4 conversion,25%,La2O3,reaction operating temperature,760 °C
10.1016/j.jechem.2021.01.008,CH4 conversion,>25%,La2O3,reaction operating temperature,HT
10.1016/j.jechem.2021.10.018,C2(+) selectivity,43.00%,Ce doped flower-like La2O2CO3 microsphere catalysts,reaction operating temperature,375 °C
10.1016/j.jechem.2021.10.018,C2(+) selectivity,43.00%,Lanthanum cerium oxide,reaction operating temperature,375 °C
10.1016/j.jechem.2021.10.018,C2(+) selectivity,40.10%,La0.7Ce0.3O1.5+δ,reaction operating temperature,350 °C
10.1016/j.jechem.2021.10.018,C2(+) selectivity,26%,La2O2CO3,reaction operating temperature,450 °C
10.1016/j.jechem.2021.10.018,CH4 conversion,27.50%,La0.7Ce0.3O1.5+δ,reaction operating temperature,350 °C
10.1016/j.jechem.2022.05.013,C2(+) yield,20.10%,10 weight percent barium chloride promoted lanthanum oxide/calcium oxide,reaction operating temperature,830 °C
10.1016/j.jechem.2022.05.013,C2(+) yield,∼20%,BaCl2 promoted La2O3/CaO,reaction operating temperature,
10.1016/j.jechem.2022.05.013,C2(+) selectivity,48.80%,10 weight percent barium dichloride promoted lanthanum oxide/calcium oxide,reaction operating temperature,830 °C
10.1016/j.jechem.2022.05.013,C2(+) selectivity,48.80%,10 weight percent barium dichloride promoted lanthanum(III) oxide/calcium oxide,reaction operating temperature,
10.1016/j.jechem.2022.05.013,CH4 conversion,41.20%,10 weight percent barium dichloride promoted lanthanum oxide/calcium oxide,reaction operating temperature,830 °C
10.1016/j.jechem.2023.12.025,C2(+) yield,~26%,Mn/Na2WO4/SiO2,reaction operating temperature,800 °C
10.1016/j.jechem.2023.12.025,C2(+) yield,25.70%,La1.7Sr0.3Ce1.7Ca0.3O7−δ,reaction operating temperature,800 °C
10.1016/j.jechem.2023.12.025,C2(+) yield,21.30%,La1.7Sr0.3Ce1.7Ca0.3O7−δ,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,C2(+) yield,21.30%,Three-Dimensional Ordered Macroporous Lanthanum Strontium Cerium Calcium Oxide,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.10%,La1.7Sr0.3Ce1.7Ca0.3O7−δ,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.10%,Three-dimensionally ordered macroporous Lanthanum Strontium Cerium Calcium Oxide,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,C2(+) selectivity,66.10%,Three-Dimensional Ordered Macroporous Lanthanum Strontium Cerium Calcium Oxide,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,CH4 conversion,32.20%,La1.7Sr0.3Ce1.7Ca0.3O7−δ,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,CH4 conversion,32.20%,Three-dimensionally ordered macroporous Lanthanum Strontium Cerium Calcium Oxide,reaction operating temperature,650 °C
10.1016/j.jechem.2023.12.025,CH4 conversion,32.20%,Three-Dimensional Ordered Macroporous Lanthanum Strontium Cerium Calcium Oxide,reaction operating temperature,650 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,1.40%,5% Iron(III) oxide/Cerium(IV) oxide (A),reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,"1,4%",Nanoparticle CeO2 with Fe incorporation,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.20%,Cerium oxide nanocube,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.10%,CeO2 (A),reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,"0,1%",Iron/ Cerium oxide (microparticle),reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.10%,"5% iron(II,III) oxide/organic modified nanocube-cerium(IV) oxide",reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,1.40%,"5% iron(II,III) oxide / cerium(IV) oxide (microparticle)",reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.60%,1% Iron(III) oxide/Cerium dioxide,reaction operating temperature,450 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.90%,1% Iron(III) oxide/Cerium(IV) oxide,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,1.40%,5% Iron(III) oxide/Cerium dioxide,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.40%,20% Fe3O4/CeO2,reaction operating temperature,450 °C
10.1016/j.jgsce.2023.205057,C2(+) yield,0.50%,20% Fe3O4/CeO2,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,C2(+) selectivity,up to 93%,Samarium oxide,reaction operating temperature,
10.1016/j.jgsce.2023.205057,CH4 conversion,27%,5% Iron(III) oxide/Cerium(IV) oxide (A),reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,18%,Cerium oxide nanocube,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,19%,CeO2 (A),reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,3%,microparticle cerium oxide,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,1%,5% iron/ cerium dioxide (microparticle),reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,25%,5% NiO/CeO2 (W),reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,18%,5% CoO/CeO2 (microparticle),reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,18%,Cobalt,reaction operating temperature,400 °C; 500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,18%,Cobalt,reaction operating temperature,400 °C; 500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,33%,Nickel,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,1%,microparticle CeO2,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,1%,CeO2 (A),reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,1%,microparticle cerium oxide,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,17%,organic modified nanocube-CeO2,reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,17%,"5% iron(II,III) oxide / cerium(IV) oxide nanocube",reaction operating temperature,500 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,5%,1% Iron(III) oxide/Cerium(IV) oxide,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,26%,1% Iron(III) oxide/Cerium(IV) oxide,reaction operating temperature,450 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,3%,5 percent Iron(III) oxide/Cerium dioxide,reaction operating temperature,400 °C
10.1016/j.jgsce.2023.205057,CH4 conversion,27%,5% Iron(III) oxide/Cerium(IV) oxide,reaction operating temperature,500 °C; 450 °C
10.1016/j.jiec.2010.09.007,CH4 conversion,27.00%,Lithium/Magnesium Oxide,reaction operating temperature,973 K
10.1016/j.jiec.2010.09.007,CH4 conversion,20.30%,Lithium/Magnesium Oxide,reaction operating temperature,973 K
10.1016/j.jiec.2012.04.011,C2(+) selectivity,17.90%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1073 K
10.1016/j.jiec.2012.04.011,C2(+) selectivity,5.70%,Gold/Lanthanum Strontium Manganese Oxide,reaction operating temperature,1123 K
