Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1039/D3CY00596H,C2(+) yield,14.0,"{'La', 'O'}",reaction operating temperature,
10.1016/S0376-7388(98)00182-3,C2(+) yield,14.0,"{'La', 'Co', 'Sr', 'Fe', 'O'}",reaction operating temperature,850.0
10.1039/D3CY00596H,C2(+) yield,14.0,"{'La', 'O'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) yield,13.98,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/j.ijhydene.2012.12.083,C2(+) yield,13.9,"{'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,800.0
10.1039/D1CY02206G,C2(+) yield,13.9,"{'Ca', 'La', 'Y', 'Ba', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.07.013,C2(+) yield,13.8,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D3CY01055D,C2(+) yield,13.8,"{'Nb', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2012.11.029,C2(+) yield,13.8,"{'La', 'O'}",reaction operating temperature,850.0
10.1016/0021-9517(90)90193-N,C2(+) yield,13.7,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2016.09.011,C2(+) yield,13.7,"{'Mg', 'O', 'Sm', 'Na'}",reaction operating temperature,650.0
10.1039/D1CY02206G,C2(+) yield,13.6,"{'Ca', 'Y', 'Ba'}",reaction operating temperature,450.0
10.1039/C2CY20458D,C2(+) yield,13.5,"{'O', 'Sm'}",reaction operating temperature,
10.1016/j.apcata.2014.07.024,C2(+) yield,13.5,"{'Mg', 'Sr', 'O', 'Ti'}",reaction operating temperature,850.0
10.1006/jcat.1993.1057,C2(+) yield,13.5,"{'Pb', 'Ba'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)82199-5,C2(+) yield,13.3,"{'Mg', 'O', 'Sm'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,13.2,"{'Ca', 'Eu', 'Hf'}",reaction operating temperature,450.0
10.1016/j.apcata.2017.10.023,C2(+) yield,13.2,"{'La', 'Sr', 'O'}",reaction operating temperature,800.0
10.1039/D1CY02206G,C2(+) yield,13.1,"{'Eu', 'Y', 'Hf'}",reaction operating temperature,450.0
10.1039/D3CY00596H,C2(+) yield,13.0,"{'Ca', 'Eu', 'Ti'}",reaction operating temperature,500.0
10.1016/j.apcata.2012.11.029,C2(+) yield,13.0,"{'La', 'Sr', 'Al', 'O'}",reaction operating temperature,720.0
10.1016/j.cattod.2008.07.036,C2(+) yield,13.0,"{'Mg', 'Li', 'N', 'O'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,C2(+) yield,13.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2013.12.004,C2(+) yield,13.0,"{'O', 'Sm'}",reaction operating temperature,
10.1016/S0166-9834(00)82187-9,C2(+) yield,13.0,"{'Ca', 'Y', 'O'}",reaction operating temperature,750.0
10.1016/j.apcata.2013.12.004,C2(+) yield,13.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.apcata.2013.12.004,C2(+) yield,13.0,"{'O', 'Ce'}",reaction operating temperature,
10.1016/S0166-9834(00)82187-9,C2(+) yield,13.0,"{'Ca', 'Y', 'O'}",reaction operating temperature,
10.1016/j.apcata.2016.06.032,C2(+) yield,13.0,"{'Fe', 'O', 'Zn'}",reaction operating temperature,825.0
10.1039/D0CY01751E,C2(+) yield,13.0,"{'Eu', 'O'}",reaction operating temperature,500.0
10.1016/j.cattod.2022.05.035,C2(+) yield,13.0,"{'La', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(00)00517-2,C2(+) yield,13.0,"{'Te', 'Li', 'Sb', 'O'}",reaction operating temperature,750.0
10.1016/S0926-860X(00)00517-2,C2(+) yield,13.0,"{'Li', 'Sb', 'Te'}",reaction operating temperature,750.0
10.1016/j.molcata.2008.10.036,C2(+) yield,13.0,"{'Fe', 'O', 'Zn'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) yield,13.0,"{'K', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/S0926-860X(97)00166-X,C2(+) yield,13.0,"{'Nd', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/j.molcata.2008.10.036,C2(+) yield,13.0,"{'Nd', 'O', 'Zr'}",reaction operating temperature,
10.1016/j.cherd.2013.12.017,C2(+) yield,13.0,"{'La', 'O', 'Ca'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) yield,12.94,"{'La', 'Ba', 'O'}",reaction operating temperature,780.0
10.1039/D1CY00741F,C2(+) yield,12.9,"{'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.04.007,C2(+) yield,12.8,"{'Sn', 'Sr', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2013.05.020,C2(+) yield,12.8,"{'Si', 'O'}",reaction operating temperature,775.0
10.1016/j.apcata.2016.09.011,C2(+) yield,12.7,"{'Mg', 'Tb', 'O', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2023.113386,C2(+) yield,12.7,"{'Sr', 'O', 'Zr'}",reaction operating temperature,
10.1016/j.fuproc.2022.107352,C2(+) yield,12.6,"{'Mg', 'O', 'Mn'}",reaction operating temperature,850.0
10.1016/j.ces.2023.118520,C2(+) yield,12.6,"{'La', 'O'}",reaction operating temperature,600.0
10.1016/j.mcat.2023.113386,C2(+) yield,12.6,"{'K', 'Ta', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,12.6,"{'Mg', 'O', 'Ce', 'Na'}",reaction operating temperature,650.0
10.1016/j.mcat.2023.113386,C2(+) yield,12.6,"{'Ba', 'O', 'Ce'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,12.5,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,800.0
10.1039/D3CY00596H,C2(+) yield,12.5,"{'Mg', 'Ca', 'Ti'}",reaction operating temperature,500.0
10.1016/0021-9517(89)90143-7,C2(+) yield,12.5,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,C2(+) yield,12.5,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/0021-9517(89)90143-7,C2(+) yield,12.5,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1039/D3CY00587A,C2(+) yield,12.5,"{'Si', 'O'}",reaction operating temperature,900.0
10.1016/j.apcata.2012.11.029,C2(+) yield,12.3,"{'La', 'Sr', 'Al', 'O'}",reaction operating temperature,720.0
10.1016/j.apcata.2016.09.011,C2(+) yield,12.3,"{'Mg', 'Tb', 'O', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2023.113386,C2(+) yield,12.3,"{'Sr', 'O', 'Ti'}",reaction operating temperature,800.0
10.1039/D1CY01641E,C2(+) yield,12.3,"{'Li', 'Si', 'O'}",reaction operating temperature,800.0
10.1016/j.mcat.2024.114340,C2(+) yield,12.2,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1016/s0167-2991(98)80440-0,C2(+) yield,12.2,"{'Ca', 'O', 'C'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,12.2,"{'Mg', 'Li', 'Si', 'O'}",reaction operating temperature,
10.1016/j.mcat.2024.114340,C2(+) yield,12.2,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2020.03.048,C2(+) yield,12.16,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.mcat.2024.114340,C2(+) yield,12.1,"{'Nd', 'O', 'Ti'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,12.1,"{'Mg', 'Sr', 'Yb'}",reaction operating temperature,450.0
10.1016/j.mcat.2024.114340,C2(+) yield,12.1,"{'Nd', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.cej.2005.12.002,C2(+) yield,12.07,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/S0926-860X(00)00517-2,C2(+) yield,12.0,"{'Te', 'Li', 'Sb', 'O'}",reaction operating temperature,700.0
10.1039/C6RA01805J,C2(+) yield,12.0,"{'La', 'O'}",reaction operating temperature,
10.1016/j.apcata.2007.02.009,C2(+) yield,12.0,"{'La', 'O'}",reaction operating temperature,
10.1039/C6RA01805J,C2(+) yield,12.0,"{'La', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,12.0,"{'Ca', 'Sr'}",reaction operating temperature,500.0
10.1016/j.apsusc.2017.08.092,C2(+) yield,12.0,"{'La', 'Al', 'O'}",reaction operating temperature,750.0
10.1016/j.catcom.2019.05.009,C2(+) yield,12.0,"{'La', 'Al', 'O'}",reaction operating temperature,
10.1039/D0CY01751E,C2(+) yield,12.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.catcom.2019.05.009,C2(+) yield,12.0,"{'La', 'Al', 'O'}",reaction operating temperature,
10.1016/S0926-860X(98)00094-5,C2(+) yield,12.0,"{'Gd', 'O'}",reaction operating temperature,750.0
10.1016/j.cattod.2008.02.024,C2(+) yield,12.0,"{'La', 'Cl', 'O'}",reaction operating temperature,
10.1016/j.apcata.2017.01.019,C2(+) yield,12.0,"{'La', 'O', 'C'}",reaction operating temperature,750.0
10.1016/j.apcata.2016.12.018,C2(+) yield,12.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,800.0
10.1016/j.proci.2016.06.014,C2(+) yield,12.0,"{'Mg', 'La', 'O', 'Na'}",reaction operating temperature,600.0
10.1016/j.apcata.2012.11.029,C2(+) yield,12.0,"{'La', 'O'}",reaction operating temperature,700.0
10.1016/j.apcata.2016.09.011,C2(+) yield,12.0,"{'Mg', 'Ca', 'O', 'Sm'}",reaction operating temperature,700.0
10.1039/D1SC04390K,C2(+) yield,12.0,"{'Ca', 'O'}",reaction operating temperature,
10.1016/j.mcat.2023.113386,C2(+) yield,12.0,"{'Ta', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/S0166-9834(00)82169-7,C2(+) yield,12.0,"{'Mg', 'Co', 'O'}",reaction operating temperature,
10.1016/j.apcata.2016.09.011,C2(+) yield,11.9,"{'Mg', 'O', 'Sm'}",reaction operating temperature,750.0
10.1016/j.ces.2023.118520,C2(+) yield,11.8,"{'La', 'O'}",reaction operating temperature,510.0
10.1016/j.cattod.2019.11.014,C2(+) yield,11.8,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1006/jcat.1996.0089,C2(+) yield,11.8,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,750.0
10.1016/j.cattod.2019.11.014,C2(+) yield,11.75,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,11.75,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/0021-9517(90)90193-N,C2(+) yield,11.7,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.ces.2023.118520,C2(+) yield,11.7,"{'La', 'O'}",reaction operating temperature,450.0
10.1016/j.ces.2023.118520,C2(+) yield,11.7,"{'La', 'O'}",reaction operating temperature,450.0
10.1016/j.ces.2023.118520,C2(+) yield,11.7,"{'La', 'O'}",reaction operating temperature,450.0
10.1016/j.mcat.2024.114340,C2(+) yield,11.6,"{'Nd', 'O', 'Ti'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,11.6,"{'Ca', 'Sr', 'Ti'}",reaction operating temperature,500.0
10.1016/j.apcata.2012.11.029,C2(+) yield,11.5,"{'Sr', 'Al', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.10.023,C2(+) yield,11.5,"{'Al', 'La', 'Mg', 'Sr', 'O', 'Si'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,11.4,"{'Mg', 'Eu', 'Hf'}",reaction operating temperature,450.0
10.1016/j.fuel.2022.125193,C2(+) yield,11.4,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/S0920-5861(98)00240-5,C2(+) yield,11.33,"{'N', 'Li', 'Zr', 'Cl', 'O'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,11.3,"{'Mg', 'Tb', 'O', 'Na'}",reaction operating temperature,
10.1016/j.memsci.2013.01.004,C2(+) yield,11.3,"{'Y', 'O', 'Sm', 'Bi'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,C2(+) yield,11.28,"{'La', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,11.2,"{'Mg', 'Li', 'Al', 'O'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,11.2,"{'La', 'O'}",reaction operating temperature,500.0
10.1016/j.mcat.2023.113386,C2(+) yield,11.2,"{'Sr', 'O', 'Ce'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,11.1,"{'Mg', 'O', 'Sm'}",reaction operating temperature,650.0
10.1016/j.jece.2024.112757,C2(+) yield,11.1,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(02)00319-8,C2(+) yield,11.0,"{'Te', 'Ni', 'O', 'Sb'}",reaction operating temperature,650.0
10.1039/C5CY01622C,C2(+) yield,11.0,"{'La', 'Li', 'Mg', 'Sr', 'Ga', 'O'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,C2(+) yield,11.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,900.0
10.1016/S0166-9834(00)84092-0,C2(+) yield,11.0,"{'Y', 'O', 'Zr'}",reaction operating temperature,875.0
10.1016/S0926-860X(02)00319-8,C2(+) yield,11.0,"{'Te', 'Ni', 'O', 'Sb'}",reaction operating temperature,650.0
10.1016/j.mtchem.2022.101124,C2(+) yield,11.0,"{'Mg', 'La'}",reaction operating temperature,750.0
10.1016/j.apcata.2014.07.024,C2(+) yield,11.0,"{'Sr', 'O'}",reaction operating temperature,750.0
10.1016/j.jechem.2018.10.002,C2(+) yield,11.0,"{'La', 'O'}",reaction operating temperature,775.0
10.1016/j.apcata.2011.06.022,C2(+) yield,11.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,
10.1016/j.jechem.2018.10.002,C2(+) yield,11.0,"{'La', 'O', 'H'}",reaction operating temperature,775.0
10.1016/j.cej.2007.05.038,C2(+) yield,11.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,850.0
10.1039/D0CY01751E,C2(+) yield,11.0,"{'La', 'Fe', 'O'}",reaction operating temperature,
10.1016/j.catcom.2018.08.001,C2(+) yield,11.0,"{'Mg', 'O'}",reaction operating temperature,
10.1016/j.catcom.2018.08.001,C2(+) yield,11.0,"{'S', 'P'}",reaction operating temperature,
10.1016/j.ceja.2021.100119,C2(+) yield,11.0,"{'La', 'Sr', 'O', 'Ce'}",reaction operating temperature,
10.1016/0926-860X(92)85055-G,C2(+) yield,11.0,"{'K', 'Ca', 'Ni', 'O'}",reaction operating temperature,660.0
10.1016/S1872-2067(20)63756-1,C2(+) yield,10.9,"{'La', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,570.0
10.1016/S1872-2067(20)63756-1,C2(+) yield,10.9,"{'La', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,570.0
10.1016/s0167-2991(98)80462-x,C2(+) yield,10.9,"{'Pb', 'Al'}",reaction operating temperature,750.0
10.1016/j.mcat.2024.114340,C2(+) yield,10.9,"{'Nd', 'O', 'Ti'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,10.9,"{'Mg', 'Ca', 'Nd'}",reaction operating temperature,500.0
10.1016/S1872-2067(20)63756-1,C2(+) yield,10.9,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,570.0
10.1016/j.ces.2023.118520,C2(+) yield,10.9,"{'La', 'O'}",reaction operating temperature,510.0
10.1039/D3CY00596H,C2(+) yield,10.9,"{'Nd', 'Ca', 'Ba'}",reaction operating temperature,500.0
10.1039/D1CY02206G,C2(+) yield,10.8,"{'Si', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,10.7,"{'Ca', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1016/0926-860X(92)85058-J,C2(+) yield,10.6,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1006/jcat.1993.1025,C2(+) yield,10.6,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,750.0
10.1016/0926-860X(92)85058-J,C2(+) yield,10.6,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) yield,10.6,"{'Mg', 'Li', 'Al', 'O'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) yield,10.6,"{'K', 'Si', 'O', 'Mg'}",reaction operating temperature,
10.1016/S0166-9834(00)82205-8,C2(+) yield,10.6,"{'Ca', 'Si', 'Ba', 'O'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,10.6,"{'Sr', 'Ti'}",reaction operating temperature,500.0
10.1016/j.ces.2023.118520,C2(+) yield,10.6,"{'La', 'O'}",reaction operating temperature,600.0
10.1016/0926-860X(92)85058-J,C2(+) yield,10.6,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,10.5,"{'La', 'O'}",reaction operating temperature,700.0
10.1039/D1CY00741F,C2(+) yield,10.5,"{'O', 'Zr', 'Na'}",reaction operating temperature,
10.1016/0021-9517(90)90193-N,C2(+) yield,10.5,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2018.01.004,C2(+) yield,10.4,"{'Sn', 'Pr', 'O'}",reaction operating temperature,870.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,10.3,"{'Ca', 'Ba', 'O', 'Al'}",reaction operating temperature,800.0
10.1016/j.apcata.2018.01.004,C2(+) yield,10.3,"{'Sm', 'O', 'Ce'}",reaction operating temperature,550.0
10.1016/j.apcata.2018.01.004,C2(+) yield,10.3,"{'Sm', 'O', 'Ce'}",reaction operating temperature,550.0
10.1039/D1CY02206G,C2(+) yield,10.2,"{'Nd', 'Ca', 'Y'}",reaction operating temperature,450.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,10.2,"{'Ca', 'Ba', 'O', 'Al'}",reaction operating temperature,
10.1039/D3CY00596H,C2(+) yield,10.2,"{'Ca', 'La'}",reaction operating temperature,500.0
10.1016/j.apcata.2016.09.011,C2(+) yield,10.1,"{'Mg', 'Tb', 'Li', 'O'}",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) yield,10.1,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1039/D1CY02206G,C2(+) yield,10.1,"{'Ca', 'Y', 'Hf'}",reaction operating temperature,450.0
10.1016/j.cattod.2019.11.014,C2(+) yield,10.1,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,10.1,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.mcat.2021.111976,C2(+) yield,10.0,"{'Si', 'O', 'Al'}",reaction operating temperature,
10.1016/j.cattod.2019.11.014,C2(+) yield,10.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,10.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,10.0,"{'Sr', 'Ba', 'O', 'Ti'}",reaction operating temperature,650.0
10.1016/j.mcat.2021.111976,C2(+) yield,10.0,"{'Al', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cej.2024.148719,C2(+) yield,10.0,{'Pt'},reaction operating temperature,
10.1016/j.cej.2024.148719,C2(+) yield,10.0,"{'Al', 'O', 'Pt'}",reaction operating temperature,
10.1016/j.apcata.2016.12.018,C2(+) yield,10.0,{'Sr'},reaction operating temperature,800.0
10.1039/C5CY01622C,C2(+) yield,10.0,"{'La', 'Mg', 'Sr', 'Ga', 'O'}",reaction operating temperature,
10.1006/jcat.2000.2876,C2(+) yield,10.0,"{'Y', 'O', 'Bi'}",reaction operating temperature,
10.1039/C9FD00142E,C2(+) yield,10.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,780.0
10.1016/j.mcat.2017.03.012,C2(+) yield,10.0,"{'La', 'Al', 'O'}",reaction operating temperature,750.0
10.1039/D0CY01751E,C2(+) yield,10.0,"{'La', 'Ba', 'O'}",reaction operating temperature,500.0
10.1016/j.apcata.2016.09.011,C2(+) yield,10.0,"{'Mg', 'Ca', 'O', 'Sm'}",reaction operating temperature,
10.1016/S0166-9834(00)80838-6,C2(+) yield,10.0,"{'Mg', 'Ca', 'Cl', 'O'}",reaction operating temperature,750.0
10.1039/D1CY00187F,C2(+) yield,9.9,"{'La', 'O', 'Ce'}",reaction operating temperature,800.0
10.1016/j.apcata.2016.09.011,C2(+) yield,9.9,"{'Mg', 'Ca', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/0021-9517(90)90192-M,C2(+) yield,9.9,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/S0167-2991(08)60079-8,C2(+) yield,9.9,"{'La', 'Sr', 'O', 'C'}",reaction operating temperature,
10.1016/j.cclet.2019.03.031,C2(+) yield,9.8,"{'La', 'O', 'Zr'}",reaction operating temperature,700.0
10.1039/D1CY02206G,C2(+) yield,9.8,"{'W', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D3SE00292F,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1039/D3CP03508E,C2(+) yield,9.7,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1039/D1CY02206G,C2(+) yield,9.7,"{'Nd', 'Sr', 'Hf'}",reaction operating temperature,450.0
10.1016/j.apcata.2018.03.007,C2(+) yield,9.7,"{'Si', 'Ag', 'O'}",reaction operating temperature,385.0
10.1016/j.arabjc.2021.103577,C2(+) yield,9.6,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,650.0
10.1016/j.mcat.2023.113386,C2(+) yield,9.6,"{'Ca', 'O', 'Zr'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,9.6,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,650.0
10.1016/j.cattod.2019.11.014,C2(+) yield,9.5,"{'Ca', 'Ba', 'O', 'Ti'}",reaction operating temperature,725.0
10.1039/D1CY02206G,C2(+) yield,9.5,"{'Mg', 'Nd', 'Hf'}",reaction operating temperature,450.0
10.1039/D3CY00596H,C2(+) yield,9.5,"{'Mg', 'Sr', 'Ti'}",reaction operating temperature,500.0
10.1016/j.cattod.2019.11.014,C2(+) yield,9.3,"{'Ca', 'Sr', 'O', 'Ti'}",reaction operating temperature,675.0
10.1016/j.apcata.2016.09.011,C2(+) yield,9.3,"{'Mg', 'Ca', 'Tb', 'O'}",reaction operating temperature,800.0
10.1039/D1CY02206G,C2(+) yield,9.3,"{'Eu', 'Ga', 'Zn'}",reaction operating temperature,450.0
10.1016/j.mcat.2019.03.021,C2(+) yield,9.18,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,700.0
10.1016/S0920-5861(98)00240-5,C2(+) yield,9.12,"{'N', 'Li', 'Zr', 'O', 'P'}",reaction operating temperature,800.0
10.1016/j.ces.2023.118520,C2(+) yield,9.1,"{'La', 'O'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,9.0,"{'Eu', 'Ga', 'Zn'}",reaction operating temperature,450.0
10.1016/j.apcata.2017.10.023,C2(+) yield,9.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1039/D0CY01751E,C2(+) yield,9.0,"{'La', 'Ag', 'O'}",reaction operating temperature,
10.1016/S0926-860X(98)00009-X,C2(+) yield,9.0,"{'Mg', 'La', 'O'}",reaction operating temperature,800.0
10.1039/D1CY02206G,C2(+) yield,9.0,"{'Si', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,9.0,"{'Ca', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,9.0,"{'W', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1039/D1CY02206G,C2(+) yield,9.0,"{'Sr', 'Ga', 'Yb'}",reaction operating temperature,450.0
10.1016/j.apcata.2014.07.013,C2(+) yield,9.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,9.0,"{'Mg', 'Sr', 'Yb'}",reaction operating temperature,450.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,8.9,"{'Ca', 'Si', 'Ba', 'O'}",reaction operating temperature,
10.1016/j.apcata.2016.09.011,C2(+) yield,8.9,"{'Mg', 'Tb', 'Li', 'O'}",reaction operating temperature,550.0
10.1016/0926-860X(94)85109-3,C2(+) yield,8.8,"{'Ba', 'Al'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) yield,8.8,"{'Ba', 'Al'}",reaction operating temperature,
10.1016/0926-860X(94)85109-3,C2(+) yield,8.8,"{'Ba', 'Al'}",reaction operating temperature,
10.1016/j.arabjc.2021.103577,C2(+) yield,8.7,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,
10.1039/D1CY02206G,C2(+) yield,8.6,"{'Eu', 'Tb', 'Ga'}",reaction operating temperature,450.0
10.1016/j.apcata.2016.09.011,C2(+) yield,8.6,"{'Mg', 'Ca', 'Tb', 'O'}",reaction operating temperature,600.0
10.1016/j.arabjc.2021.103577,C2(+) yield,8.5,"{'La', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/0021-9517(90)90192-M,C2(+) yield,8.4,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2016.09.011,C2(+) yield,8.3,"{'Mg', 'Tb', 'O'}",reaction operating temperature,800.0
10.1016/j.crcon.2024.100261,C2(+) yield,8.3,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,640.0
10.1016/j.crcon.2024.100261,C2(+) yield,8.3,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,640.0
10.1016/j.crcon.2024.100261,C2(+) yield,8.3,"{'K', 'Co', 'O', 'Al'}",reaction operating temperature,640.0
10.1039/D1CY02206G,C2(+) yield,8.3,"{'Sr', 'Ga', 'Y'}",reaction operating temperature,450.0
10.1016/S0166-9834(00)82205-8,C2(+) yield,8.2,"{'Ca', 'Si', 'Ba', 'O'}",reaction operating temperature,
