Source,Property,Property Value,Material,Operating Condition 1,Operating Condition 1 Value
10.1016/j.fuel.2021.122539,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,670.0
10.1016/j.fuel.2021.122539,CH4 conversion,23.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,670.0
10.1016/j.jcat.2021.06.027,CH4 conversion,23.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,640.0
10.1016/j.apcata.2010.03.058,CH4 conversion,23.0,"{'La', 'Sr', 'O'}",reaction operating temperature,600.0
10.1016/s0167-2991(98)80440-0,CH4 conversion,22.9,"{'Ca', 'O', 'C'}",reaction operating temperature,800.0
10.1016/j.apcatb.2013.12.043,CH4 conversion,22.8,"{'Mg', 'Li', 'O', 'Sn'}",reaction operating temperature,750.0
10.1016/0926-860X(95)00116-6,CH4 conversion,22.76,"{'La', 'Ba', 'O'}",reaction operating temperature,780.0
10.1016/j.fuel.2022.125193,CH4 conversion,22.7,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/S0926-860X(97)00348-7,CH4 conversion,22.7,"{'Mg', 'Ba', 'O', 'C'}",reaction operating temperature,780.0
10.1016/j.jcat.2021.06.021,CH4 conversion,22.7,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,800.0
10.1039/C9RA06927E,CH4 conversion,22.5,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,400.0
10.1016/j.apcata.2012.05.002,CH4 conversion,22.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.ces.2023.118520,CH4 conversion,22.5,"{'La', 'O', 'C'}",reaction operating temperature,
10.1039/D3CP03508E,CH4 conversion,22.5,"{'La', 'O', 'Zr'}",reaction operating temperature,750.0
10.1016/S0167-2991(09)60683-2,CH4 conversion,22.4,"{'Mg', 'O', 'Mn', 'Na'}",reaction operating temperature,925.0
10.1039/D1CY00187F,CH4 conversion,22.2,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,CH4 conversion,22.1,"{'Ni', 'O', 'Ti', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2022.125193,CH4 conversion,22.1,"{'H', 'Mn', 'O', 'C', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1039/D1CY00187F,CH4 conversion,22.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,CH4 conversion,22.0,"{'W', 'Si', 'O', 'Mn'}",reaction operating temperature,
10.1039/D1CY00187F,CH4 conversion,22.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,700.0
10.1006/jcat.1993.1025,CH4 conversion,22.0,"{'Cl', 'O', 'Zr', 'Na'}",reaction operating temperature,
10.1006/jcat.1995.1157,CH4 conversion,22.0,"{'W', 'O', 'Ce', 'Na'}",reaction operating temperature,780.0
10.1016/j.apcata.2017.08.020,CH4 conversion,22.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,725.0
10.1016/j.jcat.2011.05.005,CH4 conversion,22.0,"{'Sr', 'Al', 'O'}",reaction operating temperature,
10.1016/j.fuproc.2022.107352,CH4 conversion,22.0,"{'W', 'O', 'Ce', 'Na'}",reaction operating temperature,
10.1016/j.cattod.2022.12.008,CH4 conversion,22.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,720.0
10.1016/j.jcat.2021.06.027,CH4 conversion,22.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,650.0
10.1016/j.apcata.2023.119402,CH4 conversion,22.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,850.0
10.1016/j.fuel.2021.122539,CH4 conversion,22.0,"{'Mn', 'O', 'W', 'Zn', 'Na'}",reaction operating temperature,740.0
10.1016/j.fuel.2021.122539,CH4 conversion,22.0,"{'Sn', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,760.0
10.1016/j.fuel.2021.122539,CH4 conversion,22.0,"{'Sn', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,760.0
10.1039/D1CY00187F,CH4 conversion,22.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,650.0
10.1016/0927-7757(93)80470-Y,CH4 conversion,22.0,"{'La', 'O'}",reaction operating temperature,
10.1016/S0167-2991(09)60683-2,CH4 conversion,22.0,"{'Mn', 'O', 'P', 'Si', 'Na'}",reaction operating temperature,900.0
10.1016/j.jcat.2021.06.027,CH4 conversion,22.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,650.0
10.1016/0926-860X(92)80215-X,CH4 conversion,21.8,"{'Pr', 'O', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2018.01.004,CH4 conversion,21.8,"{'Sm', 'O', 'Ce'}",reaction operating temperature,550.0
10.1016/j.cej.2022.141057,CH4 conversion,21.6,"{'Al', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/D0CY01783C,CH4 conversion,21.6,"{'La', 'O', 'Ti'}",reaction operating temperature,
10.1016/S0016-2361(03)00030-9,CH4 conversion,21.5,"{'Nd', 'O'}",reaction operating temperature,
10.1016/j.fuel.2024.131910,CH4 conversion,21.4,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2024.131910,CH4 conversion,21.4,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2024.131910,CH4 conversion,21.4,"{'Si', 'Mn', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2024.131910,CH4 conversion,21.4,"{'Mn', 'O', 'C', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0021-9517(03)00248-3,CH4 conversion,21.3,"{'Mn', 'Ba', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.cej.2024.149368,CH4 conversion,21.2,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/0926-860X(92)80215-X,CH4 conversion,21.2,"{'K', 'Nb', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.cej.2024.149368,CH4 conversion,21.2,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/j.cej.2024.149368,CH4 conversion,21.2,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/j.cej.2024.149368,CH4 conversion,21.2,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,750.0
10.1016/j.mcat.2022.112399,CH4 conversion,21.2,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.cej.2024.149368,CH4 conversion,21.1,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,21.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/0021-9517(88)90045-0,CH4 conversion,21.0,"{'Pr', 'O', 'Na'}",reaction operating temperature,800.0
10.1016/j.apsusc.2021.149554,CH4 conversion,21.0,{'Mn'},reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,21.0,"{'Zr', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,620.0
10.1016/S0166-9834(00)81706-6,CH4 conversion,21.0,"{'Ba', 'O', 'H'}",reaction operating temperature,800.0
10.1039/D1CY00187F,CH4 conversion,20.8,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.mcat.2024.114340,CH4 conversion,20.7,"{'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.jece.2024.112757,CH4 conversion,20.65,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jiec.2010.09.007,CH4 conversion,20.3,"{'Mg', 'Li', 'O'}",reaction operating temperature,700.0
10.1016/0926-3373(94)00021-2,CH4 conversion,20.2,"{'La', 'N', 'O'}",reaction operating temperature,700.0
10.1016/0926-860X(92)80147-5,CH4 conversion,20.16,"{'La', 'Ba', 'O', 'Bi'}",reaction operating temperature,800.0
10.1016/j.mcat.2022.112399,CH4 conversion,20.1,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(90)90192-M,CH4 conversion,20.1,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,CH4 conversion,20.0,"{'Eu', 'O'}",reaction operating temperature,
10.1016/j.mtchem.2022.101124,CH4 conversion,20.0,"{'La', 'Sr', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,CH4 conversion,20.0,"{'Ca', 'O', 'Th', 'Na'}",reaction operating temperature,600.0
10.1016/S0920-5861(00)00456-9,CH4 conversion,20.0,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.cej.2017.07.002,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1006/jcat.1993.1175,CH4 conversion,20.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,600.0
10.1016/j.fuproc.2008.11.001,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1006/jcat.1998.2228,CH4 conversion,20.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.jcat.2021.06.027,CH4 conversion,20.0,"{'Zr', 'Mn', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,700.0
10.1016/j.jcat.2011.05.005,CH4 conversion,20.0,"{'Sr', 'Al'}",reaction operating temperature,
10.1016/S0920-5861(00)00456-9,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcatb.2021.120948,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcatb.2021.120948,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/0021-9517(90)90171-F,CH4 conversion,20.0,"{'Mg', 'Sn', 'O'}",reaction operating temperature,780.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.fuproc.2009.06.021,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuproc.2022.107352,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.mcat.2022.112399,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2010.03.058,CH4 conversion,20.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,600.0
10.1016/S0926-860X(01)00864-X,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2013.01.026,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,760.0
10.1039/D1CY00187F,CH4 conversion,20.0,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.apcata.2008.03.032,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/0021-9517(90)90171-F,CH4 conversion,20.0,"{'Mg', 'Sn', 'O'}",reaction operating temperature,
10.1006/jcat.1998.2228,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2014.07.013,CH4 conversion,20.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/j.fuel.2008.02.010,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jcat.2021.06.027,CH4 conversion,20.0,"{'Zr', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,640.0
10.1016/0021-9517(89)90143-7,CH4 conversion,20.0,"{'Li', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2023.119402,CH4 conversion,20.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/j.cej.2011.02.013,CH4 conversion,20.0,"{'Mn', 'Mg', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,800.0
10.1039/C9RA06927E,CH4 conversion,20.0,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,
10.1016/j.molcata.2005.09.038,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(02)00602-6,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,CH4 conversion,20.0,"{'O', 'Sm'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/S0166-9834(00)80020-2,CH4 conversion,20.0,"{'La', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.molliq.2013.11.032,CH4 conversion,20.0,"{'K', 'Cl', 'Dy'}",reaction operating temperature,
10.1016/S0926-860X(97)00340-2,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/S0021-9517(03)00248-3,CH4 conversion,20.0,"{'Li', 'Mn', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.catcom.2007.09.026,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/C5CC03208C,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2012.05.002,CH4 conversion,20.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,775.0
10.1016/j.apcata.2016.12.018,CH4 conversion,20.0,"{'La', 'Sr', 'O'}",reaction operating temperature,600.0
10.1016/j.cej.2024.149368,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.molliq.2013.11.032,CH4 conversion,20.0,"{'K', 'Cl', 'Sm'}",reaction operating temperature,750.0
10.1016/j.apcata.2012.05.002,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,775.0
10.1039/C6CY01879C,CH4 conversion,20.0,"{'Ni', 'O', 'Ce'}",reaction operating temperature,
10.1016/S0926-860X(97)00340-2,CH4 conversion,20.0,"{'Mn', 'Mg', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/j.cej.2024.149368,CH4 conversion,20.0,"{'W', 'O', 'Mn', 'Na'}",reaction operating temperature,770.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.mtchem.2022.101124,CH4 conversion,20.0,"{'La', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcatb.2021.120948,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.jiec.2017.10.027,CH4 conversion,20.0,"{'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.catcom.2018.08.001,CH4 conversion,20.0,{'C'},reaction operating temperature,800.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,20.0,"{'Er', 'Ho', 'Li', 'Y', 'Dy', 'Tb', 'O', 'Gd', 'Eu', 'Yb', 'Sm'}",reaction operating temperature,
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcata.2017.07.012,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,700.0
10.1016/j.apcatb.2021.120948,CH4 conversion,20.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,800.0
10.1016/j.apcata.2010.03.058,CH4 conversion,20.0,"{'K', 'Ca', 'O', 'Th'}",reaction operating temperature,
10.1016/j.apcata.2014.07.013,CH4 conversion,20.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.jre.2019.03.023,CH4 conversion,19.8,"{'La', 'O', 'Ca'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,19.8,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,750.0
10.1016/0926-860X(95)00116-6,CH4 conversion,19.53,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/0926-860X(95)00116-6,CH4 conversion,19.53,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/0926-860X(95)00116-6,CH4 conversion,19.53,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/j.apcata.2013.01.010,CH4 conversion,19.5,"{'Al', 'O', 'Sm'}",reaction operating temperature,
10.1016/S0920-5861(99)00019-X,CH4 conversion,19.5,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/S0920-5861(99)00004-8,CH4 conversion,19.5,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/j.cej.2024.149368,CH4 conversion,19.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.cej.2024.149368,CH4 conversion,19.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.cej.2024.149368,CH4 conversion,19.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1016/j.cej.2024.149368,CH4 conversion,19.5,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,740.0
10.1039/D1CY00187F,CH4 conversion,19.1,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.ces.2006.06.017,CH4 conversion,19.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,850.0
10.1016/j.apcatb.2021.120948,CH4 conversion,19.0,"{'Mn', 'Fe', 'O', 'W', 'Na'}",reaction operating temperature,
10.1016/S0926-860X(98)00009-X,CH4 conversion,19.0,"{'Mg', 'La', 'O'}",reaction operating temperature,
10.1016/S0926-860X(02)00641-5,CH4 conversion,19.0,{'C'},reaction operating temperature,
10.1016/j.jgsce.2023.205057,CH4 conversion,19.0,"{'O', 'Ce'}",reaction operating temperature,500.0
10.1016/0021-9517(90)90192-M,CH4 conversion,18.9,"{'Li', 'Ni', 'O', 'Ti'}",reaction operating temperature,
10.1016/j.apcata.2020.117827,CH4 conversion,18.75,"{'La', 'Sr', 'O'}",reaction operating temperature,
10.1016/S0021-9517(03)00248-3,CH4 conversion,18.6,"{'Mn', 'Ba', 'O', 'W', 'Si'}",reaction operating temperature,
10.1016/j.apcatb.2021.120948,CH4 conversion,18.5,"{'Mn', 'O', 'C', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.fuproc.2022.107320,CH4 conversion,18.5,"{'O', 'Ti'}",reaction operating temperature,850.0
10.1016/j.fuproc.2022.107320,CH4 conversion,18.5,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1039/C9RA06927E,CH4 conversion,18.4,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,150.0
10.1039/C9RA06927E,CH4 conversion,18.4,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,
10.1016/S0920-5861(98)00102-3,CH4 conversion,18.3,{'P'},reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,18.3,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1039/D1CY00187F,CH4 conversion,18.2,"{'Mg', 'La', 'O', 'Ce'}",reaction operating temperature,600.0
10.1039/D0RA05081D,CH4 conversion,18.1,"{'K', 'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,
10.1016/j.apcata.2011.06.022,CH4 conversion,18.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,900.0
10.1016/s0167-2991(98)80462-x,CH4 conversion,18.0,"{'Pb', 'Al'}",reaction operating temperature,750.0
10.1016/j.cattod.2011.07.014,CH4 conversion,18.0,"{'Mg', 'Li', 'O', 'Ce'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,18.0,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1016/S0167-2991(08)60068-3,CH4 conversion,18.0,"{'La', 'Li', 'O', 'Ti'}",reaction operating temperature,800.0
10.1016/j.jcat.2011.05.005,CH4 conversion,18.0,"{'Mn', 'O', 'W', 'Si', 'Na'}",reaction operating temperature,810.0
10.1016/j.apcata.2016.12.018,CH4 conversion,18.0,{'Sr'},reaction operating temperature,800.0
10.1016/j.fuel.2022.125193,CH4 conversion,18.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.apsusc.2017.08.092,CH4 conversion,18.0,"{'La', 'Al', 'O'}",reaction operating temperature,750.0
10.1016/j.jcat.2021.06.027,CH4 conversion,18.0,"{'Zr', 'O', 'Ce', 'W', 'Na'}",reaction operating temperature,660.0
10.1016/j.cej.2017.08.093,CH4 conversion,18.0,"{'Mg', 'O'}",reaction operating temperature,700.0
10.1016/0021-9517(92)90026-E,CH4 conversion,18.0,"{'Li', 'Mg', 'Cl', 'O', 'C', 'Bi'}",reaction operating temperature,750.0
10.1016/j.jcat.2011.05.005,CH4 conversion,18.0,"{'Sr', 'Al', 'N', 'O'}",reaction operating temperature,810.0
10.1016/j.jgsce.2023.205057,CH4 conversion,18.0,"{'Co', 'O', 'Ce'}",reaction operating temperature,400.0
10.1016/j.jgsce.2023.205057,CH4 conversion,18.0,"{'O', 'Ce'}",reaction operating temperature,400.0
10.1016/j.fuel.2021.121560,CH4 conversion,18.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.fuel.2021.121560,CH4 conversion,18.0,"{'Mn', 'O', 'W', 'Ti', 'Na'}",reaction operating temperature,800.0
10.1016/j.mcat.2021.111548,CH4 conversion,18.0,"{'La', 'Sr', 'Co', 'O'}",reaction operating temperature,
10.1016/j.fuel.2021.121560,CH4 conversion,18.0,"{'Mn', 'O', 'C', 'W', 'Si', 'Ti', 'Na'}",reaction operating temperature,820.0
10.1016/j.fuel.2021.121560,CH4 conversion,18.0,"{'Mn', 'C', 'W', 'Si', 'Ti'}",reaction operating temperature,820.0
10.1016/j.jgsce.2023.205057,CH4 conversion,18.0,{'Co'},reaction operating temperature,400.0
10.1016/j.apcata.2011.06.022,CH4 conversion,18.0,"{'W', 'Li', 'Mn'}",reaction operating temperature,
10.1016/j.jgsce.2023.205057,CH4 conversion,18.0,{'Co'},reaction operating temperature,400.0
10.1016/j.apcata.2023.119402,CH4 conversion,18.0,"{'Al', 'Mn', 'O', 'W', 'Na'}",reaction operating temperature,850.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.5,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.5,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/S0920-5861(98)00240-5,CH4 conversion,17.5,"{'Li', 'S', 'Zr', 'O'}",reaction operating temperature,750.0
10.1016/0926-860X(92)80147-5,CH4 conversion,17.24,"{'La', 'Ba', 'O', 'Bi'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00517-2,CH4 conversion,17.1,"{'Te', 'Li', 'Sb', 'O'}",reaction operating temperature,700.0
10.1006/jcat.1993.1273,CH4 conversion,17.0,"{'Mg', 'Ba', 'O'}",reaction operating temperature,800.0
10.1016/S0926-860X(00)00517-2,CH4 conversion,17.0,"{'Li', 'Sb', 'Te'}",reaction operating temperature,700.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,17.0,"{'Gd', 'O', 'Sm'}",reaction operating temperature,
10.1016/0920-5861(92)80144-C,CH4 conversion,17.0,"{'La', 'Ba', 'O', 'C'}",reaction operating temperature,720.0
10.1016/j.apcata.2018.01.004,CH4 conversion,17.0,"{'La', 'O', 'Ce'}",reaction operating temperature,550.0
10.1016/j.apcata.2016.12.018,CH4 conversion,17.0,{'Sr'},reaction operating temperature,700.0
10.1016/j.inoche.2020.107928,CH4 conversion,17.0,"{'Ca', 'O', 'C'}",reaction operating temperature,800.0
10.1016/S0926-860X(02)00641-5,CH4 conversion,17.0,"{'Nd', 'La', 'O'}",reaction operating temperature,
10.1016/j.mcat.2022.112399,CH4 conversion,17.0,"{'Si', 'O', 'C'}",reaction operating temperature,
10.1016/0021-9517(89)90350-3,CH4 conversion,17.0,"{'Ca', 'O', 'Na'}",reaction operating temperature,740.0
10.1039/C6CY01879C,CH4 conversion,17.0,"{'Si', 'O', 'Cu'}",reaction operating temperature,
10.1016/j.jgsce.2023.205057,CH4 conversion,17.0,"{'Fe', 'O', 'Ce'}",reaction operating temperature,500.0
10.1016/j.jgsce.2023.205057,CH4 conversion,17.0,"{'O', 'Ce', 'C'}",reaction operating temperature,500.0
10.1039/C9RA06927E,CH4 conversion,16.9,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,750.0
10.1016/j.catcom.2014.02.026,CH4 conversion,16.8,"{'O', 'Mn', 'Ti'}",reaction operating temperature,
10.1016/j.cattod.2011.07.014,CH4 conversion,16.8,"{'Mg', 'Li', 'O'}",reaction operating temperature,
10.1039/C9RA06927E,CH4 conversion,16.7,"{'Si', 'O', 'Al', 'Ti'}",reaction operating temperature,500.0
10.1016/0926-3373(94)00021-2,CH4 conversion,16.7,"{'La', 'O'}",reaction operating temperature,740.0
10.1016/0926-860X(92)80215-X,CH4 conversion,16.7,"{'K', 'Nb', 'Sr', 'O'}",reaction operating temperature,
10.1016/j.apcata.2018.05.031,CH4 conversion,16.59,"{'W', 'Si', 'O', 'Na'}",reaction operating temperature,
10.1016/0926-860X(95)00116-6,CH4 conversion,16.54,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
10.1016/0926-860X(95)00116-6,CH4 conversion,16.54,"{'La', 'F', 'Ba', 'O'}",reaction operating temperature,770.0
